accuracy,balanced_accuracy,precision,recall_detection_rate,f1,roc_auc,pr_auc,mcc,false_positive_rate,inference_ms_total_median,inference_us_per_record_median,model,final_fit_time_seconds,model_size_mb
0.8720060243890589,0.8594499762711623,0.819938943651611,0.983521574163946,0.8943113892566293,0.9837358539162123,0.9880903729890184,0.7551454546835429,0.2646216216216216,205.27360000414774,2.493241995872173,XGBoost,4.09837379999226,2.2397899627685547
0.8666010785599767,0.8530465097145147,0.8114990477917838,0.9869849113209213,0.8906805219624354,0.9803861799790615,0.9849133270680713,0.7467771656794593,0.2808918918918919,254.637999998522,3.092819316894063,RandomForest,14.832718799996655,35.870574951171875
0.8670626244959433,0.8554650804514918,0.820995836678304,0.9700652960381188,0.8893270640578391,0.9747234380104979,0.981170765258167,0.7417121814459908,0.25913513513513514,363.19025002012495,4.411289049459809,MLP,68.892815899977,0.7138242721557617
0.8123329932468542,0.7928643497463757,0.7513331651106064,0.9852422130062649,0.8525344302661844,0.9543026458250363,0.9646932548543663,0.6503508402063818,0.3995135135135135,131.15865000872873,1.5930458389050275,SVM,7.334547999984352,0.004826545715332031
0.5506000097167566,0.5,0.5506000097167566,1.0,0.710176713873919,0.5,0.5506000097167566,0.0,1.0,94.41329998662695,1.1467388134215974,Dummy,0.22098390001337975,0.002166748046875
